news_id,date,real_or_fake,tweet_id
1209,,real,1242507640816783369
1209,,real,1242501842111733767
1209,,real,1242497055802753025
1209,,real,1242473881346154497
1209,,real,1242410403541340160
1209,,real,1242354275184971777
1209,,real,1242323322651672577
1209,,real,1242218197878632449
1209,,real,1242133938006523907
1209,,real,1242118007330983939
1209,,real,1242097579606913024
1209,,real,1242085338069127168
1209,,real,1242077322691444737
1209,,real,1241944692192768005
1209,,real,1241878523985477633
1209,,real,1241829752731828227
1209,,real,1241817659932581889
1209,,real,1241797986486833154
1209,,real,1241762948764307457
1209,,real,1241739476004724737
1209,,real,1241730960196067329
1209,,real,1241684791814238209
1209,,real,1241601526138695680
1209,,real,1241412376190124032
1209,,real,1241389442654507010
1209,,real,1241362605471653898
1209,,real,1241226243892301824
1209,,real,1241211216732868610
1209,,real,1241203150046072833
1209,,real,1241140323159552002
1209,,real,1241104267768979457
1209,,real,1241053265095254017
1209,,real,1241044903498403841
1209,,real,1241038209083150336
1209,,real,1240997902006325248
1209,,real,1240955164137271298
1209,,real,1240933160348762112
1209,,real,1240925430380625926
1209,,real,1240871324345499648
1209,,real,1240832927929262080
1209,,real,1240795640487120897
1209,,real,1240759637995028481
1209,,real,1240729702580527104
1209,,real,1240724779998629890
1209,,real,1240700082267156480
1209,,real,1240683891503116288
1209,,real,1240653441254522884
1209,,real,1240650799979560962
1209,,real,1240631455912525824
1209,,real,1240592234153721856
1209,,real,1240581337960112128
1209,,real,1240508366323167232
1209,,real,1240505761911930880
1209,,real,1240458894746562562
1209,,real,1240440432804474880
1209,,real,1240436925686833158
1209,,real,1240430621446623239
1209,,real,1240418537992343552
1209,,real,1240354831983734786
1209,,real,1240353360710115338
1209,,real,1240335133019906049
1209,,real,1240331216106270723
1209,,real,1240300564052918272
1209,,real,1240265310122409986
1209,,real,1240156294507630597
1209,,real,1240034521799692288
1209,,real,1239966364640505860
1209,,real,1239941698354020353
1209,,real,1239922065890775041
1209,,real,1239920233898532864
1209,,real,1239844509644664833
1209,,real,1239819001771036672
1209,,real,1239709963318185984
1209,,real,1239690795390611458
1209,,real,1239654278937161728
1209,,real,1239636243622711296
1209,,real,1239610817659785216
1209,,real,1239565367380520962
1209,,real,1239558138946256896
1209,,real,1239489316923027456
1209,,real,1239405018987532289
1209,,real,1239396666115047424
1209,,real,1239390358670176257
1209,,real,1239282849825488896
1209,,real,1239214977090834432
1209,,real,1239173193736355843
1209,,real,1239144003095887872
1209,,real,1239119795682832384
1209,,real,1239073154917519360
1209,,real,1238995961386545152
1209,,real,1238908989435531265
1209,,real,1238894612841816064
1209,,real,1238860431256686592
1209,,real,1238820621833756672
1209,,real,1238795349646598145
1209,,real,1238573098837909504
1209,,real,1238544698547068931
1217,,real,1256368851849293825
1217,,real,1256350648926449666
1217,,real,1256342633682571264
1217,,real,1256328205058715648
1217,,real,1256327115626012672
1217,,real,1256319994897371137
1217,,real,1256307310512803842
1217,,real,1256285868207353858
1217,,real,1256273438945218566
1217,,real,1256272245212790785
1217,,real,1256270962829471746
1217,,real,1256264211073769473
1217,,real,1256263881346945024
1217,,real,1256263575179612171
1217,,real,1256261077702193152
1217,,real,1256256205271556098
1217,,real,1256245326505218049
1217,,real,1256235153652953089
1217,,real,1256226959518031873
1217,,real,1256216014158794752
1217,,real,1256200470231568385
1217,,real,1256190463725502464
1217,,real,1256186515920687106
1217,,real,1256186493913255938
1217,,real,1256185584722329600
1217,,real,1256184860881891328
1217,,real,1256184305786556416
1217,,real,1256151220252749826
1217,,real,1256141498355273731
1217,,real,1256133925073805312
1217,,real,1256101593700802560
1217,,real,1256093883265671168
1217,,real,1256078465117433857
1217,,real,1256025798022246401
1217,,real,1256012679707193348
1217,,real,1256001466751496194
1217,,real,1255967975523397635
1217,,real,1255966351690272769
1217,,real,1255947552484061184
1217,,real,1255939628055564291
1217,,real,1255936877644963841
1217,,real,1255936701333200905
1217,,real,1255930711049207808
1217,,real,1255928713864253451
1217,,real,1255915868887883777
1217,,real,1255900073365364736
1217,,real,1255883352495849473
1217,,real,1255882948567580673
1217,,real,1255878542786789376
1217,,real,1255877836734259201
1217,,real,1255863909782822918
1217,,real,1255860757113245697
1217,,real,1255858578306617347
1217,,real,1255853263473303552
1217,,real,1255844355299926016
1217,,real,1255842300435075072
1217,,real,1255841009298219015
1217,,real,1255835009174376448
1217,,real,1255834642365595649
1217,,real,1255833664988024832
1217,,real,1255824931419553793
1217,,real,1255821959201505280
1217,,real,1255812054746882049
1217,,real,1255795561674014721
1217,,real,1255774462814892032
1217,,real,1255761873661722624
1217,,real,1255757562227589120
1217,,real,1255746386169036803
1217,,real,1255722684018683904
1217,,real,1255715736846139392
1217,,real,1255708471686823936
1217,,real,1255660277296762886
1217,,real,1255654359884615682
1217,,real,1255617378068684803
1217,,real,1255599510564282374
1217,,real,1255577847848210433
1217,,real,1255565028150988800
1217,,real,1255550885264068608
1217,,real,1255533287923204097
1217,,real,1255523103305850892
1217,,real,1255502162957926402
1217,,real,1255478306394329092
1217,,real,1255472395156160512
1217,,real,1255447387650260993
1217,,real,1255441728057806855
1217,,real,1255437440594083841
1217,,real,1255431250791354369
1217,,real,1255431003369324544
1217,,real,1255430892425707520
1217,,real,1255428369778446340
1217,,real,1255388969501630465
1217,,real,1255385990543400961
1217,,real,1255349598014537728
1217,,real,1255293475962134532
1217,,real,1255272350838329344
1217,,real,1255268266085363719
1217,,real,1255246321046425601
1217,,real,1255215356945235969
1217,,real,1255214829511553025
1217,,real,1255206291645005826
1217,,real,1255204269919215617
1217,,real,1255196879849209861
1217,,real,1255190090445455361
1217,,real,1255178388563808257
1217,,real,1255177595332841475
1217,,real,1255177100081999877
1217,,real,1255172060755554304
1217,,real,1255170131581440000
1217,,real,1255151298439086080
1217,,real,1255132191496916993
1217,,real,1255131367781748740
1217,,real,1255129563455078406
1217,,real,1255120792020381697
1217,,real,1255104329629028357
1217,,real,1255102096698826755
1217,,real,1255092851261747200
1217,,real,1255092787671904256
1217,,real,1255088835517714434
1217,,real,1255087572885200897
1217,,real,1255083203863478273
1217,,real,1255082488608800769
1217,,real,1255081909941657600
1217,,real,1255081547570352128
1217,,real,1255068514429394944
1217,,real,1255066876352356352
1217,,real,1255064322511900672
1217,,real,1255060695416221696
1217,,real,1255060679180070912
1217,,real,1255049536113868806
1217,,real,1255047714850533379
1217,,real,1255046358156877824
1217,,real,1254978583447179265
1217,,real,1254956549379776513
1217,,real,1254931011064025088
1217,,real,1254926569883095043
1217,,real,1254914123437092865
1217,,real,1254913469125664768
1217,,real,1254912135467094017
1217,,real,1254903878182744064
1217,,real,1254902942714511366
1217,,real,1254894956910710791
1217,,real,1254890270652497928
1217,,real,1254885580342726661
1217,,real,1254844991538491392
1217,,real,1254843292266762243
1217,,real,1254843034765754368
1217,,real,1254839964757622785
1217,,real,1254837732033155073
1217,,real,1254834175468855296
1217,,real,1254829746728374272
1217,,real,1254828396997234690
1217,,real,1254812041019363328
1217,,real,1254807537335091207
1217,,real,1254800986759102464
1217,,real,1254800985546993664
1217,,real,1254788430371844098
1217,,real,1254760504976986112
1217,,real,1254757953502097410
1217,,real,1254756586460938243
1217,,real,1254755345324478466
1217,,real,1254749580865998848
1217,,real,1254742278847049730
1217,,real,1254730320588541952
1217,,real,1254726686089924608
1217,,real,1254721137126375426
1217,,real,1254715651295494146
1217,,real,1254712782408294400
1217,,real,1254706820813381633
1217,,real,1254706266557087744
1217,,real,1254705329801252865
1217,,real,1254697384833175552
1217,,real,1254653722472431617
1217,,real,1254565505098297345
1217,,real,1254511022452412416
1217,,real,1254510738401562625
1217,,real,1254462749326876675
1217,,real,1254462747649036289
1217,,real,1254451702952079360
1217,,real,1254451006332682240
1217,,real,1254445731693428743
1217,,real,1254432160272060417
1217,,real,1254428381732581381
1217,,real,1254404967491940357
1217,,real,1254404873703079937
1217,,real,1254404451227652096
1217,,real,1254404325520146433
1217,,real,1254403051210911746
1217,,real,1254401764897574912
1217,,real,1254380023999594497
1217,,real,1254349057750978560
1217,,real,1254338366599905280
1217,,real,1254329248732590080
1217,,real,1254322331637473282
1217,,real,1254308000967340032
1217,,real,1254264320428519424
1217,,real,1254242948776185858
1217,,real,1254204071621398532
1217,,real,1254158257431752710
1217,,real,1254143703939244032
1217,,real,1254127814237917185
1217,,real,1254110770473951233
1217,,real,1254110375403978759
1217,,real,1254108493130485760
1217,,real,1254105573739712513
1217,,real,1254103463505649669
1217,,real,1254100803759079435
1217,,real,1254094042427768832
1217,,real,1254093184755515394
1217,,real,1254086023002415105
1217,,real,1254073628448169986
1217,,real,1254050293354029060
1217,,real,1254042548542332929
1217,,real,1254034726500925440
1217,,real,1254031279621890049
1217,,real,1254025205745422336
1217,,real,1254007627710959616
1217,,real,1254001863088902149
1217,,real,1253989776988024832
1217,,real,1253960968901705729
1217,,real,1253951813965025280
1217,,real,1253908261054676993
1217,,real,1253847854881406977
1217,,real,1253793572379340806
1217,,real,1253781583577792512
1217,,real,1253759928000536576
1217,,real,1253723859280330756
1217,,real,1253719220489240578
1217,,real,1253715502540750848
1217,,real,1253710861497180166
1217,,real,1253706682019921921
1217,,real,1253705336839720961
1217,,real,1253700471551856640
1217,,real,1253684614930939904
1217,,real,1253684377344790529
1217,,real,1253680089851506688
1217,,real,1253673098852872193
1217,,real,1253661252934602753
1217,,real,1253647265224429572
1217,,real,1253641439990472704
1217,,real,1253635888061579265
1217,,real,1253630975025639424
1217,,real,1253605595602706435
1217,,real,1253603393244815360
1217,,real,1253602436176138240
1217,,real,1253581217703829504
1217,,real,1253556777511260176
1217,,real,1253553320666361856
1217,,real,1253541677710684160
1217,,real,1253533159305572352
1217,,real,1253510876256243712
1217,,real,1253470741019922440
1217,,real,1253461294939856896
1217,,real,1253461045299023873
1217,,real,1253457022680535045
1217,,real,1253451157944451073
1217,,real,1253451059642740737
1217,,real,1253443993544937474
1217,,real,1253427500677345281
1217,,real,1253414762559332354
1217,,real,1253409840061231105
1217,,real,1253402929354010624
1217,,real,1253394225267343370
1217,,real,1253393778922135556
1217,,real,1253393470368014336
1217,,real,1253383921103970305
1217,,real,1253382329134747648
1217,,real,1253378481985069057
1217,,real,1253368097706295296
1217,,real,1253367117975560192
1217,,real,1253366415450669057
1217,,real,1253363521351561216
1217,,real,1253360269549613057
1217,,real,1253352704052727808
1217,,real,1253349795109969922
1217,,real,1253344321690120193
1217,,real,1253338126249979907
1217,,real,1253332472676245506
1217,,real,1253331797586219008
1217,,real,1253331530547515393
1217,,real,1253327897307148291
1217,,real,1253322544624488449
1217,,real,1253322095263547392
1217,,real,1253321789544951815
1217,,real,1253321479963508736
1217,,real,1253319711200358400
1217,,real,1253318370390409216
1217,,real,1253313859299037185
1217,,real,1253313222737887232
1217,,real,1253312842368942082
1217,,real,1253311881802022913
1217,,real,1253311208750530560
1217,,real,1253307975579643911
1217,,real,1253307303689949193
1217,,real,1253299134632779777
1217,,real,1253298785503019009
1217,,real,1253296406401597441
1217,,real,1253296032038952962
1217,,real,1253291773759229952
1217,,real,1253290423545729024
1217,,real,1253288904670810112
1217,,real,1253288110538055680
1217,,real,1253286873922969602
1217,,real,1253286653700997121
1217,,real,1253285838668079104
1217,,real,1253283233783037953
1217,,real,1253281805932867585
1217,,real,1253281486515638272
1217,,real,1253280272419872768
1217,,real,1253279628942163969
1217,,real,1253278670006951936
1217,,real,1253277665425084420
1217,,real,1253276986191085569
1217,,real,1253273096867516416
1217,,real,1253272301807771649
1217,,real,1253270870543552520
1217,,real,1253270028369223681
1217,,real,1253267685267341312
1217,,real,1253267659124281344
1217,,real,1253267414114017280
1217,,real,1253267371134988289
1217,,real,1253266365277974528
1217,,real,1253264906662576130
1217,,real,1253264848449867779
1217,,real,1253262972526432264
1217,,real,1253262612470644742
1217,,real,1253262415782916096
1217,,real,1253262406865817605
1217,,real,1253261693309849601
1217,,real,1253261430540951552
1217,,real,1253261181390913546
1217,,real,1253260458016018433
1217,,real,1253260417305964544
1217,,real,1253260057493622789
1217,,real,1253260041450328069
1217,,real,1253259705436307457
1217,,real,1253259546371469313
1217,,real,1253258468753960960
1217,,real,1253258226092703745
1217,,real,1253257998790799360
1217,,real,1253256664163237888
1217,,real,1253252981748903936
1217,,real,1253252812810616832
1217,,real,1253251441365602304
1217,,real,1253250653809303553
1217,,real,1253250602722885632
1217,,real,1253249550380347397
1217,,real,1253247462761996288
1217,,real,1253247314413735937
1217,,real,1253246435262423040
1217,,real,1253245860353380355
1217,,real,1253245608254533632
1217,,real,1253244225434587137
1217,,real,1253243978293616640
1217,,real,1253243886295711744
1217,,real,1253243813361070080
1217,,real,1253243130582794240
1217,,real,1253242875413962752
1217,,real,1253242787643842560
1217,,real,1253242554629255168
1217,,real,1253242134095781889
1217,,real,1253242026704936960
1217,,real,1253241898413821952
1217,,real,1253240696233963520
1217,,real,1253240510719963137
1217,,real,1253240503568646146
1217,,real,1253240465689845765
1217,,real,1253240316888563712
1217,,real,1253239703429615617
1217,,real,1253237950734876672
1217,,real,1253237778005012480
1217,,real,1253237452879417344
1217,,real,1253236415430885376
1217,,real,1253234874028380165
1217,,real,1253234249479700481
1217,,real,1253234029064839170
1217,,real,1253232582302597120
1217,,real,1253232446721658881
1217,,real,1253231380991029250
1217,,real,1253230278312693760
1217,,real,1253229739281649664
1217,,real,1253229447362293760
1217,,real,1253229326310531072
1217,,real,1253228444525133824
1217,,real,1253228253113974784
1217,,real,1253225935924539394
1217,,real,1253223311837925376
1217,,real,1253222824581398528
1217,,real,1253222773201174528
1217,,real,1253221930066378753
1217,,real,1253221509612613632
1217,,real,1253221438020030464
1217,,real,1253220833155317761
1217,,real,1253220331373936641
1217,,real,1253219987482914817
1217,,real,1253219275629871106
1217,,real,1253218293562912769
1217,,real,1253218234448392192
1217,,real,1253217672139018241
1217,,real,1253211566377447424
1217,,real,1253209128195022848
1217,,real,1253207817349033984
1217,,real,1253207648683675649
1217,,real,1253207590177107968
1217,,real,1253206314483888128
1217,,real,1253202476997771264
1217,,real,1253194239292379137
1217,,real,1253193207724355585
1217,,real,1253173977360392193
1217,,real,1253156968237334529
1217,,real,1253156650170617856
1217,,real,1253156445580902401
1217,,real,1253156206681575425
1217,,real,1253156180542750720
1217,,real,1253154723735224325
1217,,real,1253154267977957376
1217,,real,1253154147735658497
1217,,real,1253118547804352512
1217,,real,1253117437110870017
1217,,real,1253107734444113922
1217,,real,1253102946339831810
1217,,real,1253102636049543169
1217,,real,1253097227041546248
1217,,real,1253081153717833733
1217,,real,1253071976832303105
1217,,real,1253023143305887747
1217,,real,1253015242218577920
1217,,real,1253015096357519360
1217,,real,1253010572637097986
1217,,real,1252992622161014785
1217,,real,1252987580452343808
1217,,real,1252986405502025728
1217,,real,1252983723504685056
1217,,real,1252977915161128962
1217,,real,1252972174899662848
1217,,real,1252969962370629632
1217,,real,1252967764043730944
1217,,real,1252967156658180097
1217,,real,1252951351748890624
1217,,real,1252948407385276417
1217,,real,1252945830325215232
1217,,real,1252935258531561472
1217,,real,1252927209888718848
1217,,real,1252926023068311555
1217,,real,1252922706397462528
1217,,real,1252909142412533760
1217,,real,1252894203526299650
1217,,real,1252885546709352448
1217,,real,1252883454208831490
1217,,real,1252875161017044995
1217,,real,1252873623397822465
1217,,real,1252862534337433602
1217,,real,1252856194047242248
1217,,real,1252851898136199168
1217,,real,1252839648058945537
1217,,real,1252818845980438529
1217,,real,1252773890910121984
1217,,real,1252771654184427521
1217,,real,1252765861443756032
1217,,real,1252754602648309762
1217,,real,1252752860921696256
1217,,real,1252749466370822149
1217,,real,1252739776383418369
1217,,real,1252738233659727874
1217,,real,1252734162311806976
1217,,real,1252731081901649921
1217,,real,1252730175915282434
1217,,real,1252709520176005122
1217,,real,1252699381805039616
1217,,real,1252693861266272259
1217,,real,1252678296376147975
1217,,real,1252669896296730625
1217,,real,1252665585223294976
1217,,real,1252664816835190785
1217,,real,1252660788919177216
1217,,real,1252643975883874306
1217,,real,1252626164046168064
1217,,real,1252621171448840194
1217,,real,1252608302363574272
1217,,real,1252607514241314816
1217,,real,1252605138017021953
1217,,real,1252604057363120128
1217,,real,1252580335541350400
1217,,real,1252569237480235008
1217,,real,1252511398728544256
1217,,real,1252511393124954115
1217,,real,1252503404020146177
1217,,real,1252495390387077121
1217,,real,1252491761047482372
1217,,real,1252478632867446786
1217,,real,1252476771833790465
1217,,real,1252471922815713280
1217,,real,1252465614490177536
1217,,real,1252434251263275009
1217,,real,1252432869768572934
1217,,real,1252403595980365825
1217,,real,1252399476179734530
1217,,real,1252396399229984770
1217,,real,1252385756800151552
1217,,real,1252382892740636672
1217,,real,1252381842201653250
1282,,real,1256357736817754119
1282,,real,1256315121686573056
1282,,real,1256298230977101824
1282,,real,1256286507687690240
1282,,real,1256279471138770948
1282,,real,1256273904814997505
1282,,real,1256272719164792833
1282,,real,1256268874825129985
1282,,real,1256267279307767808
1282,,real,1256267198366171136
1282,,real,1256264044941582338
1282,,real,1256263798199115776
1282,,real,1256204222581870592
1282,,real,1256173216147668992
1282,,real,1256165194402693121
1282,,real,1256048169147863040
1282,,real,1256018580136591360
1282,,real,1256006833031933952
1282,,real,1255996350057140225
1282,,real,1255989973683064832
1282,,real,1255982528919265286
1282,,real,1255980233402077185
1282,,real,1255971704326647808
1282,,real,1255952504656887810
1282,,real,1255940001893945344
1282,,real,1255913216913203200
1282,,real,1255904389388103687
1282,,real,1255895119506608132
1282,,real,1255893495635759110
1282,,real,1255886617300140035
1282,,real,1255886611583205376
1282,,real,1255872061676945409
1282,,real,1255859496754257928
1282,,real,1255858864165138438
1282,,real,1255843258665627648
1282,,real,1255841841733349377
1282,,real,1255819568158846976
1282,,real,1255795148421767168
1282,,real,1255784128718438401
1282,,real,1255723767583686656
1282,,real,1255692422417244160
1282,,real,1255646673763794944
1282,,real,1255638805962461184
1282,,real,1255614368194138112
1282,,real,1255611421125152768
1282,,real,1255611052437450754
1282,,real,1255610884774400004
1282,,real,1255610724543537153
1282,,real,1255608182199779331
1282,,real,1255607575791521793
1282,,real,1255603277519085574
1282,,real,1255576951437303811
1282,,real,1255574385383165952
1282,,real,1255552704471916545
1282,,real,1255551717690744835
1282,,real,1255547387311009792
1282,,real,1255542337482129409
1282,,real,1255519894608711681
1282,,real,1255511747538059275
1282,,real,1255481656397479938
1282,,real,1255473571276742661
1282,,real,1255440664105541632
1282,,real,1255418490602881025
1282,,real,1255361377570562050
1282,,real,1255337203594600448
1282,,real,1255303471961702403
1282,,real,1255295631922532352
1282,,real,1255274400183713793
1282,,real,1255232958115524608
1282,,real,1255219785115336710
1282,,real,1255217925654536196
1282,,real,1255217667599937537
1282,,real,1255213239920541697
1282,,real,1255212630593003520
1282,,real,1255211031850176512
1282,,real,1255193940589809665
1282,,real,1255189821179527171
1282,,real,1255184273256177665
1282,,real,1255184160198660100
1282,,real,1255183880841199623
1282,,real,1255162967399825413
1282,,real,1255141593973026817
1282,,real,1255134854443700230
1282,,real,1255109051765059584
1282,,real,1255090208003031042
1282,,real,1255061248783249408
1282,,real,1255059266517557250
1282,,real,1255033643434639361
1282,,real,1255016137378668545
1282,,real,1254993154027032576
1282,,real,1254976171458076672
1282,,real,1254968619093590016
1282,,real,1254959868374593536
1282,,real,1254948499235303424
1282,,real,1254939461957251073
1282,,real,1254938585133920256
1282,,real,1254906532996673536
1282,,real,1254870501538902016
1282,,real,1254824170548051969
1282,,real,1254817819528777731
1282,,real,1254815681457111040
1282,,real,1254810696023527427
1282,,real,1254808039368134659
1282,,real,1254798483430739968
1282,,real,1254796018601865217
1282,,real,1254774240844242947
1282,,real,1254711085111877632
1282,,real,1254700503503646720
1282,,real,1254643814637002753
1282,,real,1254609565649272832
1282,,real,1254586447350431744
1282,,real,1254576143329525760
1282,,real,1254567951447064576
1282,,real,1254565010161848321
1282,,real,1254555241263087617
1282,,real,1254525971773833216
1282,,real,1254524304550760450
1282,,real,1254514338372751362
1282,,real,1254458001156702208
1282,,real,1254444663831842816
1282,,real,1254441672525656066
1282,,real,1254439993134678022
1282,,real,1254433823217106944
1282,,real,1254428246126538752
1282,,real,1254322994853359616
1282,,real,1254306443202707457
1282,,real,1254277748945817600
1282,,real,1254274047145205760
1282,,real,1254232896925315072
1282,,real,1254232372565819399
1282,,real,1254228388287520768
1282,,real,1254213948204777472
1282,,real,1254211625055334400
1282,,real,1254184445122351105
1282,,real,1254171918246326272
1282,,real,1254139622315241473
1282,,real,1254139081216442371
1282,,real,1254109514057605122
1282,,real,1254107994381524992
1282,,real,1254096183208771584
1282,,real,1254090485339164673
1282,,real,1254074386690314241
1282,,real,1254062609902350337
1282,,real,1254056615977848833
1282,,real,1254054218438230022
1282,,real,1254047196485386247
1282,,real,1254003012785319936
1282,,real,1253995655305089024
1282,,real,1253991078442733570
1282,,real,1253893518633902080
1282,,real,1253879133534334976
1282,,real,1253872625320972290
1282,,real,1253867419866509312
1282,,real,1253838920309264386
1282,,real,1253826731430961154
1282,,real,1253806034512117762
1282,,real,1253795816151625730
1282,,real,1253789936701997056
1282,,real,1253775031349309446
1282,,real,1253773685045026824
1282,,real,1253773678036152320
1282,,real,1253765965390786562
1282,,real,1253765028089606144
1282,,real,1253748335338496000
1282,,real,1253744900606013440
1282,,real,1253739209053044737
1282,,real,1253737597316272129
1282,,real,1253720380109398016
1282,,real,1253705373372026880
1282,,real,1253703391391502338
1282,,real,1253703108292743170
1282,,real,1253703027715985413
1282,,real,1253702490576629760
1282,,real,1253697637733335042
1282,,real,1253696736360628225
1282,,real,1253683247025917952
1282,,real,1253683146886983681
1282,,real,1253679215356137473
1282,,real,1253678392253300738
1282,,real,1253671613834256385
1282,,real,1253667715539230724
1282,,real,1253662840801554434
1282,,real,1253655461217222658
1282,,real,1253653952681426944
1282,,real,1253651515522375681
1282,,real,1253651441962680320
1282,,real,1253641109311500289
1282,,real,1253628207460421633
1282,,real,1253616079747899392
1282,,real,1253615523046273025
1282,,real,1253614892298444800
1282,,real,1253613286282670081
1282,,real,1253604517771456512
1282,,real,1253554705638154240
1282,,real,1253490867798773762
1282,,real,1253444673726791686
1282,,real,1253443776665849857
1282,,real,1253429463150297093
1282,,real,1253413896406175748
1282,,real,1253409328343609344
1282,,real,1253401792169291784
1282,,real,1253394973870960640
1282,,real,1253389340526477313
1282,,real,1253378634292908034
1282,,real,1253375890869891073
1282,,real,1253372705606209536
1282,,real,1253369657366462465
1282,,real,1253366056195969029
1282,,real,1253365493135626240
1282,,real,1253364561580830720
1282,,real,1253347994352652289
1282,,real,1253342765313921024
1282,,real,1253338153248645120
1282,,real,1253333929102196736
1282,,real,1253333582505897989
1282,,real,1253325355030441984
1282,,real,1253324378038603777
1282,,real,1253322700615016449
1282,,real,1253317399245275143
1282,,real,1253304492214358016
1282,,real,1253290482840600576
1282,,real,1253277565994885121
1282,,real,1253271715288879109
1282,,real,1253186941249609729
1282,,real,1253166276513394690
1282,,real,1253148059850047490
1282,,real,1253143193245319170
1282,,real,1253126519725215744
1282,,real,1253125300713652224
1282,,real,1253107249515573250
1282,,real,1253099645221380101
1282,,real,1253083244276432896
1282,,real,1253081227051048961
1282,,real,1253070945553731585
1282,,real,1253064889691766785
1282,,real,1253055384933318659
1282,,real,1253042977599086594
1282,,real,1253040319672619009
1282,,real,1253019238727639041
1282,,real,1253009629556006915
1282,,real,1253008051369578497
1282,,real,1253006319700848640
1282,,real,1253005820058578944
1282,,real,1253002428393324544
1282,,real,1252991523920084992
1282,,real,1252989153211547650
1282,,real,1252984446053044224
1282,,real,1252973501314670592
1282,,real,1252972660079898625
1282,,real,1252970021049061376
1282,,real,1252960751976841216
1282,,real,1252954403537129472
1282,,real,1252953171787481089
1282,,real,1252952782186909696
1282,,real,1252951787461623808
1282,,real,1252949858715152385
1282,,real,1252945737777889280
1282,,real,1252944468640256000
1282,,real,1252899883427590145
1282,,real,1252888988127543297
1282,,real,1252882423160778752
1282,,real,1252834985460903937
1282,,real,1252818980735086592
1282,,real,1252791713174827010
1282,,real,1252787504438280192
1282,,real,1252779285028487168
1282,,real,1252778589633818632
1282,,real,1252770369200685058
1282,,real,1252767591010988038
1282,,real,1252757510403964931
1282,,real,1252735870349778949
1282,,real,1252732478185336832
1282,,real,1252729496454782980
1282,,real,1252719924516192256
1282,,real,1252703692702257153
1282,,real,1252699649640554496
1282,,real,1252695504485523462
1282,,real,1252694993992667139
1282,,real,1252694350380912643
1282,,real,1252694215735291904
1282,,real,1252676275233161216
1282,,real,1252663047069581315
1282,,real,1252650789018968065
1282,,real,1252650543488499712
1282,,real,1252648855226716161
1282,,real,1252644430491910145
1282,,real,1252642264876228608
1282,,real,1252638197034766343
1282,,real,1252624395501256706
1282,,real,1252613325147402240
1282,,real,1252612619304873985
1282,,real,1252601808305958912
1282,,real,1252594870021246976
1282,,real,1252565282423558144
1282,,real,1252529254035832833
1282,,real,1252522479408513024
1282,,real,1252521905820782592
1282,,real,1252494044825112577
1282,,real,1252493450307489792
1282,,real,1252450171763462145
1282,,real,1252440100996251648
1282,,real,1252429357185810437
1282,,real,1252364458111823879
1282,,real,1252347646368378880
1282,,real,1252337543728689153
1282,,real,1252337532840402944
1282,,real,1252330703401910277
1282,,real,1252324424990232576
1282,,real,1252320937179074560
1282,,real,1252310764112748545
1282,,real,1252310128277311490
1282,,real,1252299488527626242
1282,,real,1252281320140681216
1282,,real,1252273349075632131
1282,,real,1252248160971436032
1282,,real,1252247070628556800
1282,,real,1252236807204294658
1282,,real,1252217958933442560
1282,,real,1252206970028908547
1282,,real,1252146769770807296
1282,,real,1252066236403458048
1282,,real,1252057063821398017
1282,,real,1252022526781374471
1282,,real,1251960595986997251
1282,,real,1251952799690166273
1282,,real,1251935456201248769
1282,,real,1251909811232542727
1282,,real,1251908233930788864
1282,,real,1251899154667900929
1282,,real,1251897384784867328
1282,,real,1251853018875793410
1282,,real,1251850722007814144
1282,,real,1251846878481780742
1282,,real,1251786307287887872
1282,,real,1251771601353428992
1282,,real,1251758301882101760
1282,,real,1251747385774166017
1282,,real,1251729892254683136
1282,,real,1251711078297411586
1282,,real,1251710757236101122
1282,,real,1251672244973010944
1282,,real,1251664400303325184
1282,,real,1251663942960603136
1282,,real,1251660572095119363
1282,,real,1251652520595898369
1282,,real,1251648048125620224
1282,,real,1251646575367127040
1282,,real,1251639830586458112
1282,,real,1251631576699613189
1282,,real,1251609287677415424
1282,,real,1251608534791397377
1282,,real,1251596207635472387
1282,,real,1251575540819124224
1282,,real,1251565066278760448
1282,,real,1251511928964276230
1282,,real,1251498751769837570
1282,,real,1251490899856687106
1282,,real,1251486830421311489
1282,,real,1251486396709298176
1282,,real,1251464004616228864
1282,,real,1251425349860122625
1282,,real,1251380810512584704
1282,,real,1251372666541486080
1282,,real,1251353690067304453
1282,,real,1251338532263780353
1282,,real,1251335717172674561
1282,,real,1251335407637352448
1282,,real,1251333345339899904
1282,,real,1251308130492747776
1282,,real,1251304008834338817
1282,,real,1251297011996991492
1282,,real,1251290363677081601
1282,,real,1251287975826243584
1282,,real,1251286104583614465
1282,,real,1251280454004748289
1282,,real,1251274094043107328
1282,,real,1251269435371008007
1282,,real,1251256237099900929
1282,,real,1251241861085356035
1282,,real,1251233752904237056
1282,,real,1251225485700403202
1282,,real,1251224256689704961
1282,,real,1251224072156921856
1282,,real,1251216594807787530
1282,,real,1251214614005551104
1282,,real,1251208811010023425
1282,,real,1251207005462769664
1282,,real,1251201026360737793
1282,,real,1251200702661222400
1282,,real,1251195666774274048
1282,,real,1251183158286061571
1282,,real,1251182438564483073
1282,,real,1251182437582897153
1282,,real,1251179474189721600
1282,,real,1251177421593874437
1282,,real,1251175662121082880
1282,,real,1251164503229648896
1282,,real,1251157471302791170
1282,,real,1251124021615366144
1282,,real,1251120835349417984
1282,,real,1251113842689671169
